name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,1,1,42,1,Driving Dunk Shot,2PT Field Goal,0,Minnesota Timberwolves,-8,5,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,1,1,5,0,Jump Shot,2PT Field Goal,6,Minnesota Timberwolves,-60,35,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,2,9,33,1,Driving Dunk Shot,2PT Field Goal,1,Minnesota Timberwolves,-8,-10,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,2,8,33,0,Jump Bank Shot,2PT Field Goal,14,Minnesota Timberwolves,109,99,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,3,11,47,1,Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,-2,-4,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,3,7,39,0,Jump Shot,2PT Field Goal,7,Minnesota Timberwolves,-24,75,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,3,7,37,0,Tip Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,0,-6,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,3,1,19,0,Jump Shot,2PT Field Goal,10,Minnesota Timberwolves,-44,100,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,3,1,2,0,Layup Shot,2PT Field Goal,3,Minnesota Timberwolves,-25,17,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,4,6,47,0,Turnaround Fadeaway shot,2PT Field Goal,16,Minnesota Timberwolves,-161,21,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,4,4,38,1,Layup Shot,2PT Field Goal,1,Minnesota Timberwolves,-1,12,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,4,3,2,0,Turnaround Fadeaway shot,2PT Field Goal,9,Minnesota Timberwolves,65,63,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,5,3,50,1,Jump Shot,2PT Field Goal,18,Minnesota Timberwolves,-142,112,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/12/17,2017,3059318,1610612755,400975152,5,1,39,1,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,-39,252,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,1,11,43,1,Turnaround Bank Hook Shot,2PT Field Goal,1,Toronto Raptors,-13,8,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,1,11,13,0,Jump Shot,3PT Field Goal,27,Toronto Raptors,-3,277,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,1,10,19,0,Fadeaway Jump Shot,2PT Field Goal,13,Toronto Raptors,-121,57,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,1,9,48,1,Jump Shot,3PT Field Goal,26,Toronto Raptors,-63,257,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,1,8,42,1,Driving Hook Shot,2PT Field Goal,6,Toronto Raptors,-25,57,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,1,8,23,0,Running Jump Shot,3PT Field Goal,25,Toronto Raptors,-9,257,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,1,0,39,0,Driving Hook Shot,2PT Field Goal,5,Toronto Raptors,-22,52,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,3,11,11,0,Jump Shot,3PT Field Goal,24,Toronto Raptors,-2,248,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,3,10,11,1,Driving Hook Shot,2PT Field Goal,6,Toronto Raptors,6,67,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,3,9,36,0,Turnaround Hook Shot,2PT Field Goal,5,Toronto Raptors,-8,58,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,3,8,48,1,Driving Dunk Shot,2PT Field Goal,0,Toronto Raptors,0,9,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,3,7,52,0,Turnaround Hook Shot,2PT Field Goal,10,Toronto Raptors,-105,-8,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/23/17,2017,3059318,1610612755,400975231,3,3,11,0,Layup Shot,2PT Field Goal,4,Toronto Raptors,14,42,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,1,11,12,1,Turnaround Jump Shot,2PT Field Goal,13,New York Knicks,-125,44,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,1,2,31,0,Hook Shot,2PT Field Goal,5,New York Knicks,-9,57,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,1,1,57,0,Jump Shot,2PT Field Goal,14,New York Knicks,117,91,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,1,0,52,1,Dunk Shot,2PT Field Goal,0,New York Knicks,-1,7,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,2,11,41,1,Hook Shot,2PT Field Goal,7,New York Knicks,-18,69,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,2,11,14,1,Jump Shot,3PT Field Goal,26,New York Knicks,69,253,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,2,9,52,0,Jump Shot,2PT Field Goal,13,New York Knicks,114,74,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,2,1,3,0,Fadeaway Jump Shot,2PT Field Goal,11,New York Knicks,71,94,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,3,9,4,1,Layup Shot,2PT Field Goal,1,New York Knicks,1,19,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,3,7,8,0,Layup Shot,2PT Field Goal,3,New York Knicks,-30,15,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,3,2,47,1,Jump Shot,2PT Field Goal,17,New York Knicks,89,151,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,3,2,14,1,Tip Layup Shot,2PT Field Goal,0,New York Knicks,0,-6,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,4,11,30,0,Fadeaway Jump Shot,2PT Field Goal,19,New York Knicks,-179,69,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,4,10,40,0,Jump Shot,3PT Field Goal,25,New York Knicks,-173,182,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,4,6,28,0,Jump Shot,2PT Field Goal,12,New York Knicks,114,41,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,4,2,28,0,Layup Shot,2PT Field Goal,4,New York Knicks,-27,36,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/25/17,2017,3059318,1610612755,400974445,4,2,25,1,Jump Shot,3PT Field Goal,23,New York Knicks,-232,32,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,1,10,47,1,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,-8,248,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,1,9,2,0,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,198,148,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,1,8,9,1,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,174,167,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,1,0,59,0,Step Back Jump shot,3PT Field Goal,24,Portland Trail Blazers,-119,217,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,1,0,14,1,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,30,243,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,2,11,15,0,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,-96,228,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,2,11,3,1,Dunk Shot,2PT Field Goal,1,Portland Trail Blazers,-5,-9,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,2,8,45,0,Fadeaway Jump Shot,2PT Field Goal,7,Portland Trail Blazers,-72,25,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,2,1,11,1,Pullup Jump shot,2PT Field Goal,14,Portland Trail Blazers,2,148,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,2,0,27,0,Turnaround Jump Shot,2PT Field Goal,4,Portland Trail Blazers,43,21,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,3,9,34,1,Tip Layup Shot,2PT Field Goal,0,Portland Trail Blazers,0,-6,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,3,9,6,0,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,-147,199,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,3,7,18,0,Jump Shot,3PT Field Goal,23,Portland Trail Blazers,220,77,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,3,2,6,0,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,103,232,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,4,5,23,0,Jump Shot,2PT Field Goal,16,Portland Trail Blazers,-44,156,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,4,4,44,0,Driving Layup Shot,2PT Field Goal,1,Portland Trail Blazers,-13,8,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,4,3,25,0,Turnaround Hook Shot,2PT Field Goal,4,Portland Trail Blazers,-24,36,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,4,2,6,1,Step Back Jump shot,3PT Field Goal,22,Portland Trail Blazers,-223,0,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,4,1,25,0,Layup Shot,2PT Field Goal,1,Portland Trail Blazers,-18,6,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,4,0,16,1,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,105,230,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/28/17,2017,3059318,1610612755,400975266,4,0,9,1,Jump Bank Shot,3PT Field Goal,32,Portland Trail Blazers,61,324,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,1,11,4,0,Jump Shot,2PT Field Goal,18,Phoenix Suns,-119,137,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,1,9,26,0,Running Pull-Up Jump Shot,3PT Field Goal,24,Phoenix Suns,182,167,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,1,8,12,1,Turnaround Fadeaway shot,2PT Field Goal,16,Phoenix Suns,-157,42,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,1,4,17,1,Jump Shot,2PT Field Goal,13,Phoenix Suns,128,41,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,2,8,14,1,Running Layup Shot,2PT Field Goal,0,Phoenix Suns,-3,-1,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,3,10,41,1,Hook Shot,2PT Field Goal,7,Phoenix Suns,-55,45,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,3,9,57,1,Jump Shot,2PT Field Goal,11,Phoenix Suns,-105,43,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,3,2,55,0,Driving Layup Shot,2PT Field Goal,1,Phoenix Suns,-18,-1,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,3,1,42,0,Jump Shot,3PT Field Goal,25,Phoenix Suns,0,251,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,3,0,56,1,Jump Shot,2PT Field Goal,15,Phoenix Suns,154,38,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,4,11,40,1,Finger Roll Layup Shot,2PT Field Goal,1,Phoenix Suns,2,16,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,4,11,6,1,Jump Shot,2PT Field Goal,10,Phoenix Suns,-102,36,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,4,9,49,0,Jump Shot,3PT Field Goal,23,Phoenix Suns,232,8,0,0,,0,0
Joel Embiid,Philadelphia 76ers,12/31/17,2017,0,1610612755,0,4,5,39,0,Turnaround Fadeaway shot,2PT Field Goal,11,Phoenix Suns,83,82,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,1,10,45,1,Putback Layup Shot,2PT Field Goal,14,San Antonio Spurs,-117,78,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,1,7,31,1,Jump Shot,2PT Field Goal,16,San Antonio Spurs,74,144,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,2,10,8,1,Jump Shot,2PT Field Goal,8,San Antonio Spurs,68,47,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,2,7,35,0,Driving Layup Shot,2PT Field Goal,2,San Antonio Spurs,-14,15,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,2,2,22,0,Fadeaway Jump Shot,2PT Field Goal,12,San Antonio Spurs,93,78,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,2,1,14,1,Jump Shot,2PT Field Goal,8,San Antonio Spurs,62,53,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,2,0,30,0,Jump Shot,3PT Field Goal,23,San Antonio Spurs,231,43,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,3,8,8,1,Alley Oop Dunk Shot,2PT Field Goal,1,San Antonio Spurs,9,5,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,3,6,46,0,Pullup Jump shot,2PT Field Goal,16,San Antonio Spurs,107,127,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,4,11,18,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,-169,210,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,4,4,37,0,Fadeaway Jump Shot,2PT Field Goal,13,San Antonio Spurs,114,78,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/3/18,2017,3059318,1610612755,400975301,4,4,36,1,Fadeaway Jump Shot,2PT Field Goal,17,San Antonio Spurs,60,168,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,1,8,52,1,Turnaround Fadeaway shot,2PT Field Goal,9,Detroit Pistons,-90,15,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,1,7,19,0,Jump Shot,2PT Field Goal,10,Detroit Pistons,105,19,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,1,6,44,1,Cutting Dunk Shot,2PT Field Goal,0,Detroit Pistons,1,9,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,1,6,4,0,Turnaround Jump Shot,2PT Field Goal,9,Detroit Pistons,-97,-5,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,1,6,3,0,Turnaround Jump Shot,2PT Field Goal,8,Detroit Pistons,-80,-11,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,1,2,26,0,Jump Bank Shot,2PT Field Goal,15,Detroit Pistons,-64,138,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,1,0,5,1,Jump Bank Shot,2PT Field Goal,12,Detroit Pistons,49,120,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,2,11,47,1,Layup Shot,2PT Field Goal,1,Detroit Pistons,9,15,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,2,10,11,1,Turnaround Hook Shot,2PT Field Goal,3,Detroit Pistons,-36,15,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,2,1,20,1,Layup Shot,2PT Field Goal,1,Detroit Pistons,11,13,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,3,11,46,1,Jump Shot,3PT Field Goal,24,Detroit Pistons,135,206,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,3,3,4,0,Step Back Jump shot,3PT Field Goal,24,Detroit Pistons,112,222,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,3,2,32,0,Fadeaway Jump Shot,2PT Field Goal,11,Detroit Pistons,106,44,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,3,2,10,0,Pullup Jump shot,2PT Field Goal,10,Detroit Pistons,96,49,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,3,1,3,1,Jump Shot,2PT Field Goal,12,Detroit Pistons,107,58,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/5/18,2017,3059318,1610612755,400975315,3,0,34,1,Step Back Jump shot,2PT Field Goal,14,Detroit Pistons,-143,42,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,1,11,9,0,Jump Shot,3PT Field Goal,25,Boston Celtics,-96,234,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,1,10,9,0,Driving Layup Shot,2PT Field Goal,0,Boston Celtics,-8,0,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,1,0,47,0,Fadeaway Jump Shot,2PT Field Goal,15,Boston Celtics,96,124,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,1,0,9,0,Hook Shot,2PT Field Goal,7,Boston Celtics,-47,55,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,2,10,52,1,Turnaround Jump Shot,2PT Field Goal,4,Boston Celtics,36,21,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,2,9,4,1,Turnaround Jump Shot,2PT Field Goal,8,Boston Celtics,28,79,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,2,0,36,0,Turnaround Jump Shot,2PT Field Goal,9,Boston Celtics,-91,-6,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,3,11,30,0,Jump Shot,2PT Field Goal,13,Boston Celtics,86,110,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,3,11,4,1,Reverse Layup Shot,2PT Field Goal,0,Boston Celtics,-1,4,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,3,4,11,0,Fadeaway Jump Shot,2PT Field Goal,10,Boston Celtics,-9,105,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,3,2,49,1,Alley Oop Dunk Shot,2PT Field Goal,2,Boston Celtics,-13,22,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,3,1,57,0,Jump Shot,3PT Field Goal,26,Boston Celtics,-122,233,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,3,0,32,0,Jump Shot,3PT Field Goal,26,Boston Celtics,-2,265,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,4,6,45,1,Jump Shot,3PT Field Goal,25,Boston Celtics,25,251,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,4,6,14,0,Jump Shot,3PT Field Goal,25,Boston Celtics,10,251,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,4,5,27,1,Driving Finger Roll Layup Shot,2PT Field Goal,2,Boston Celtics,-20,12,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/11/18,2017,3059318,1610612755,400975360,4,4,34,0,Layup Shot,2PT Field Goal,1,Boston Celtics,13,2,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,1,9,50,0,Jump Shot,2PT Field Goal,18,Boston Celtics,-155,101,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,1,9,28,0,Jump Shot,3PT Field Goal,24,Boston Celtics,49,242,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,1,8,18,0,Jump Shot,2PT Field Goal,16,Boston Celtics,-106,122,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,1,7,30,1,Turnaround Fadeaway shot,2PT Field Goal,8,Boston Celtics,-7,83,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,1,3,28,1,Step Back Jump shot,2PT Field Goal,10,Boston Celtics,51,92,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,2,10,39,1,Jump Shot,2PT Field Goal,17,Boston Celtics,4,175,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,2,9,44,0,Driving Layup Shot,2PT Field Goal,1,Boston Celtics,15,6,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,2,3,40,0,Hook Shot,2PT Field Goal,7,Boston Celtics,-52,58,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,2,3,40,0,Jump Shot,2PT Field Goal,8,Boston Celtics,-78,32,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,2,1,59,0,Turnaround Fadeaway shot,2PT Field Goal,11,Boston Celtics,-92,76,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,3,10,1,0,Turnaround Hook Shot,2PT Field Goal,4,Boston Celtics,24,38,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,3,7,29,1,Jump Shot,2PT Field Goal,17,Boston Celtics,-122,125,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,3,6,45,1,Driving Layup Shot,2PT Field Goal,2,Boston Celtics,-4,20,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,3,2,6,1,Fadeaway Jump Shot,2PT Field Goal,10,Boston Celtics,-40,100,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,3,0,29,1,Fadeaway Jump Shot,2PT Field Goal,7,Boston Celtics,-18,77,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,4,11,11,1,Jump Shot,2PT Field Goal,13,Boston Celtics,-48,122,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,4,10,39,1,Jump Shot,2PT Field Goal,13,Boston Celtics,-111,78,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,4,9,16,1,Putback Layup Shot,2PT Field Goal,1,Boston Celtics,7,8,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/18/18,2017,3059318,1610612755,400975409,4,3,44,0,Driving Hook Shot,2PT Field Goal,4,Boston Celtics,3,41,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/20/18,2017,3059318,1610612755,400975424,1,11,1,1,Driving Layup Shot,2PT Field Goal,1,Milwaukee Bucks,6,13,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/20/18,2017,3059318,1610612755,400975424,1,10,38,0,Driving Layup Shot,2PT Field Goal,2,Milwaukee Bucks,20,17,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/20/18,2017,3059318,1610612755,400975424,1,8,37,1,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,13,255,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/20/18,2017,3059318,1610612755,400975424,1,7,22,1,Dunk Shot,2PT Field Goal,0,Milwaukee Bucks,-5,3,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/20/18,2017,3059318,1610612755,400975424,1,1,53,0,Layup Shot,2PT Field Goal,1,Milwaukee Bucks,5,19,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/20/18,2017,3059318,1610612755,400975424,2,11,20,1,Pullup Jump shot,2PT Field Goal,13,Milwaukee Bucks,-48,131,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/20/18,2017,3059318,1610612755,400975424,2,10,51,0,Jump Shot,2PT Field Goal,14,Milwaukee Bucks,111,99,0,0,,0,0
Joel Embiid,Philadelphia 76ers,1/20/18,2017,3059318,1610612755,400975424,2,8,32,1,Jump Shot,3PT Field Goal,25,Milwaukee Bucks,62,245,0,0,,0,0
